391,PROTOPHYLLINE INJ 500MG/2ML,Intramuscular,28.1,Cancelled Post Market
392,PROTOPHYLLINE SOLUTION 100MG,Oral,303.9,Cancelled Post Market
393,POTASSIUM ROUGIER,Oral,112.93,Cancelled Post Market
394,PROTOPHYLLINE SUP 500MG ADULTES,Rectal,258.88,Cancelled Post Market
395,BALMINIL EXPECTORANT LIQ 100MG/5ML,Oral,408.91,Cancelled Post Market
396,K C1-ROUGIER,Oral,899.84,Cancelled Post Market
397,PROTOPHYLLINE TAB 200MG,Oral,12.99,Cancelled Post Market
398,QUINIDINE SULFATE 200MG,Oral,191.67,Cancelled Post Market
399,SOFRAMYCIN EYE DROPS 5MG/ML,Ophthalmic,709.71,Cancelled Post Market
400,SOFRAMYCIN EYE ONT 0.5%,Ophthalmic,887.34,Cancelled Post Market
401,SOFRAMYCIN OINTMENT,Topical,434.42,Cancelled Post Market
402,"DIHYDROERGOTAMINE (DHE), 1MG/ML",Intramuscular,998.94,Marketed
403,MELLARIL,Oral,178.51,Cancelled Post Market
404,MELLARIL,Oral,272.83,Cancelled Post Market
405,CALCIUM SANDOZ SYR,Oral,205.97,Cancelled Post Market
406,SERENTIL TAB 10MG,Oral,579.66,Cancelled Post Market
407,SERENTIL TAB 25MG,Oral,365.74,Cancelled Post Market
408,SERENTIL TAB 50MG,Oral,170.22,Cancelled Post Market
409,SANSERT,Oral,93.82,Cancelled Post Market
410,GLYSENNID TABLETS 12MG,Oral,346.24,Cancelled Post Market
411,MELLARIL TAB 10MG,Oral,330.78,Cancelled Post Market
412,MELLARIL TAB 25MG,Oral,266.42,Cancelled Post Market
413,MELLARIL TAB 50MG,Oral,378.17,Cancelled Post Market
414,MELLARIL TAB 100MG,Oral,847.82,Cancelled Post Market
415,MELLARIL TAB 200MG,Oral,745.81,Cancelled Post Market
416,CALCIUM SANDOZ FORTE 500MG,Oral,934.72,Cancelled Post Market
417,POTASSIUM-NOVARTIS,Oral,751.89,Cancelled Post Market
418,CELESTODERM V/2 CREAM .05%,Topical,486.55,Cancelled Post Market
419,CELESTODERM V CRM 0.1%,Topical,186.58,Cancelled Post Market
420,GARAMYCIN CREAM 0.1%,Topical,274.91,Cancelled Post Market
421,VALISONE,Topical,58.55,Cancelled Post Market
422,CHLORTRIPOLON INJ 10MG/ML,Intramuscular,505.45,Cancelled Post Market
423,TRILAFON INJ 5MG/ML,Intramuscular,819.78,Cancelled Post Market
424,SODIUM SULAMYD 10%,Ophthalmic,27.39,Cancelled Post Market
425,SODIUM SULAMYD OPH DPS 30%,Ophthalmic,472.16,Cancelled Post Market
426,CELESTONE SOLUSPAN,Intramuscular,182.2,Marketed
427,CHLORTRIPOLON SYR 2.5MG/5ML,Oral,337.27,Cancelled Post Market
428,TRILAFON SYR 2MG/5ML,Oral,128.06,Cancelled Post Market
429,TRILAFON CONC 16MG/5ML,Oral,666.78,Cancelled Post Market
430,CELESTONE TAB 0.5MG,Oral,887.23,Cancelled Post Market
431,POLARAMINE TAB 2MG,Oral,428.28,Cancelled Post Market
432,ESTINYL TABLETS 0.02 MG.,Oral,791.63,Cancelled Post Market
433,ESTINYL TAB 0.05MG,Oral,465.14,Cancelled Post Market
434,ESTINYL TAB 0.5MG,Oral,772.04,Cancelled Post Market
435,FULVICIN U/F TAB 250MG,Oral,502.93,Cancelled Post Market
436,FULVICIN UF TAB 500MG,Oral,617.13,Cancelled Post Market
437,TRILAFON TAB 2MG,Oral,260.65,Cancelled Post Market
438,TRILAFON TAB 4MG,Oral,133.41,Cancelled Post Market
439,TRILAFON TAB 8MG,Oral,719.52,Cancelled Post Market
440,GARAMYCIN OPHTHALMIC OINTMENT 0.3%,Ophthalmic,90.59,Cancelled Post Market
441,SODIUM SULAMYD OPH ONT 10%,Ophthalmic,725.8,Cancelled Post Market
442,CELESTODERM V/2 OINTMENT 0.05%,Topical,905.25,Cancelled Post Market
443,CELESTODERM V ONT 0.1%,Topical,316.04,Cancelled Post Market
444,GARAMYCIN ONT 0.1%,Topical,122.85,Cancelled Post Market
445,ALDACTONE 25 MG,Oral,521.14,Marketed
446,DEMULEN 50 (21 DAY PACK),Oral,387.17,Cancelled Post Market
447,PRONESTYL CAP 250MG,Oral,881.81,Cancelled Post Market
448,MYCOSTATIN CRM 100000UNIT/GM,Topical,97.74,Cancelled Post Market
449,FUNGIZONE,Intravenous,413.3,Marketed
450,RUBRAMIN 1000MCG/ML,Intramuscular,126.32,Cancelled Post Market
451,MODITEN ENANTHATE INJ 25MG/ML,Intramuscular,733.19,Cancelled Post Market
452,PRONESTYL INJ 100MG/ML,Intravenous,376.84,Cancelled Post Market
453,DELESTROGEN INJ 10MG/ML,Intramuscular,99.32,Cancelled Post Market
454,DELATESTRYL,Intramuscular,776.18,Marketed
455,NATURETIN 5MG,Oral,848.35,Cancelled Post Market
456,FLORINEF ACETATE 0.1MG,Oral,400.14,Cancelled Post Market
457,MYCOSTATIN ORAL TAB 500000IU,Oral,857.38,Cancelled Post Market
458,MYCOSTATIN ONT 100000IU/GM,Topical,926.7,Cancelled Post Market
459,KENALOG ONT 0.1%,Topical,240.86,Cancelled Post Market
460,NORINYL 1/50 21 TAB,Oral,318.65,Cancelled Post Market
461,SYNALAR OINTMENT MILD 0.01%,Topical,69.77,Cancelled Post Market
462,SYNALAR ONT REGULAR 0.025%,Topical,776.69,Cancelled Post Market
463,SYNALAR CREAM MILD 0.01%,Topical,87.55,Cancelled Post Market
464,SYNALAR CREAM 0.025%,Topical,930.97,Cancelled Post Market
465,DALACIN C 150 MG,Oral,778.17,Marketed
466,LINCOCIN,Oral,765.84,Cancelled Post Market
467,SOLU-CORTEF,Intramuscular,709.17,Marketed
468,SOLU-CORTEF,Intravenous,228.6,Marketed
469,SOLU-CORTEF,Intravenous,755.17,Marketed
470,SOLU-CORTEF,Intravenous,619.97,Marketed
471,SOLUMEDROL INJ 40MG STERILE MIXOVIAL,Rectal,873.14,Cancelled Post Market
472,SOLUMEDROL INJ 125MG STERILE MIXOVIAL,Intravenous,80.67,Cancelled Post Market
473,SOLU-MEDROL,Intramuscular,265.87,Marketed
474,BACITRACIN USP,Intramuscular,27.56,Cancelled Post Market
475,LINCOCIN,Intravenous,395.05,Cancelled Post Market
476,DEPO-MEDROL 40 MG/ML,Intramuscular,480.98,Marketed
477,DEPO-MEDROL 80 MG/ML,Intra-Articular,757.25,Marketed
478,DEPO-TESTOSTERONE INJ 100MG/ML,Intramuscular,267.07,Marketed
479,MYCIFRADIN SULFATE ORAL SOLUTION,Oral,150.99,Cancelled Post Market
480,DEPO-PROVERA,Intramuscular,847.81,Cancelled Post Market
481,EMYCIN ECT 250MG,Oral,317.0,Cancelled Post Market
482,HALOTESTIN,Oral,70.17,Cancelled Post Market
483,CORTEF,Oral,826.77,Marketed
484,CORTEF,Oral,734.28,Marketed
485,PROVERA 5MG TABLETS,Oral,259.94,Marketed
486,PROVERA 100MG TABLETS,Oral,309.8,Cancelled Post Market
487,MEDROL 4 MG,Oral,789.52,Marketed
488,MYCIFRADIN SULFATE TABLETS 0.5 GM,Oral,785.16,Cancelled Post Market
489,BACIGUENT OINTMENT 500 UNITS,Topical,194.16,Cancelled Post Market
490,MEDROL TOPICAL 0.25%,Topical,71.24,Cancelled Post Market
491,MYCIGUENT OINTMENT,Topical,133.43,Cancelled Post Market
492,OVRAL 21 TAB,Oral,321.45,Cancelled Post Market
493,ISOPTO ATROPINE,Ophthalmic,115.41,Marketed
494,ALCAINE,Ophthalmic,963.89,Marketed
495,LANOXIN TAB 0.125MG,Oral,701.25,Cancelled Post Market
496,POLYSPORIN CREAM,Topical,947.01,Cancelled Post Market
497,POLYSPORIN EYE AND EAR DROPS STERILE,Ophthalmic,621.48,Cancelled Post Market
498,NORMAL SERUM ALBUMIN HUMAN 25% USP,Intravenous,634.76,Cancelled Post Market
499,PERSOL ACNE CREAM,Topical,703.57,Cancelled Post Market
500,PERSOL FORTE ACNE CREAM,Topical,63.17,Cancelled Post Market
501,KEFLEX,Oral,409.18,Dormant
502,TAVIST TABLETS 1MG,Oral,508.03,Cancelled Post Market
503,MEDROL 16 MG,Oral,857.33,Marketed
504,SOLU-MEDROL,Intravenous,594.01,Marketed
505,ASA TABLETS USP 325 MG,Oral,934.27,Cancelled Post Market
506,VITAMIN C TAB 100MG,Oral,653.04,Cancelled Post Market
507,VITAMIN C TAB 250MG,Oral,836.34,Cancelled Post Market
508,MILK OF MAGNESIA 7% TO 8.5%,Oral,535.03,Cancelled Post Market
509,WYDASE INJ 150UNIT/ML,Surgical,620.52,Cancelled Post Market
510,LOMOTIL,Oral,137.54,Marketed
511,BETNESOL TAB 0.5MG,Oral,511.41,Cancelled Post Market
512,XYLOCAINE 2%,Block/Infiltration,375.52,Marketed
513,HMS,Ophthalmic,77.04,Cancelled Post Market
514,COLPRONE TAB 5MG,Oral,743.29,Cancelled Post Market
515,NOVO-TRIPTYN TAB 10MG,Oral,793.89,Cancelled Post Market
516,NOVO-TRIPTYN TAB 25MG,Oral,841.07,Cancelled Post Market
517,NOVO-TRIPTYN TAB 50MG,Oral,113.2,Cancelled Post Market
518,NOVO-PHENYTOIN CAP 100MG,Oral,322.42,Cancelled Post Market
519,NOVO-RIDAZINE 100MG,Oral,228.94,Cancelled Post Market
520,NOVO-RIDAZINE 50MG,Oral,493.31,Cancelled Post Market
521,NOVO-RIDAZINE 25MG,Oral,131.43,Cancelled Post Market
522,NOVO-RIDAZINE 10MG,Oral,328.47,Cancelled Post Market
523,MICRONOR TABLETS 28-DAY,Oral,649.01,Cancelled Post Market
524,NITROSTAT,Sublingual,614.13,Marketed
525,NITROSTAT,Sublingual,945.37,Marketed
526,SODIUM CHLORIDE INJECTION USP,Intravenous,15.0,Marketed
527,SODIUM CHLORIDE INJECTION USP,Intravenous,711.11,Marketed
528,BACTERIOSTATIC SODIUM CHLORIDE INJECTION USP,Subcutaneous,898.45,Marketed
529,SODIUM CHLORIDE IR 9.0MG/ML UROSOL,Intraperitoneal,879.12,Cancelled Post Market
530,SODIUM CHLORIDE IRRIGATION USP,Irrigation,129.67,Marketed
531,SODIUM CHLORIDE IRRIGATION USP,Irrigation,136.51,Marketed
532,SODIUM CHLORIDE INJECTION USP,Intravenous,241.47,Marketed
533,SODIUM CHLORIDE INJECTION 5%,Intravenous,962.27,Cancelled Post Market
534,POTASSIUM CHLORIDE FOR INJECTION CONCENTRATE USP,Intravenous,990.15,Marketed
535,DEXTROSE INJECTION USP,Intravenous,430.53,Marketed
536,DEXTROSE INJECTION USP,Intravenous,233.55,Marketed
537,DEXTROSE INJECTION USP,Intravenous,950.2,Marketed
538,DEXTROSE INJECTION USP,Intravenous,381.86,Marketed
539,MANNITOL INJ 5% ABBOVAC,Intravenous,770.61,Cancelled Post Market
540,MANNITOL INJ 10% ABBOVAC,Intravenous,73.92,Cancelled Post Market
541,MANNITOL INJECTION USP,Intravenous,481.67,Marketed
542,MANNITOL INJECTION USP,Intravenous,417.34,Marketed
543,SODIUM BICARBONATE INJECTION USP,Intravenous,793.77,Marketed
544,EPHEDRINE SULFATE INJECTION USP,Intravenous,901.49,Cancelled Post Market
545,QUELICIN,Intravenous,743.01,Marketed
546,TUBOCURARINE CHLORIDE INJ 3MG/ML,Intravenous,123.84,Cancelled Post Market
547,BACTERIOSTATIC WATER FOR INJECTION USP,Intramuscular,623.45,Marketed
548,STERILE WATER FOR IRRIGATION USP,Topical,885.21,Marketed
549,STERILE WATER FOR INJECTION USP,Intravenous,594.25,Marketed
550,PENTOTHAL INJ 500MG/SYR,Intravenous,942.69,Cancelled Post Market
551,PENTOTHAL SODIUM INJ 1GM STERILE,Intravenous,471.6,Cancelled Post Market
552,PENTOTHAL SODIUM PWS 5GM,Intravenous,375.16,Cancelled Post Market
553,VITAMIN B12 INJ 1000MCG/ML,Intramuscular,266.22,Cancelled Post Market
554,FERO GRAD FILMTAB,Oral,911.74,Cancelled Post Market
555,5% DEXTROSE AND 0.225% SODIUM CHLORIDE,Intravenous,722.51,Marketed
556,3.33% DEXTROSE AND 0.3% SODIUM CHLORIDE,Intravenous,531.91,Marketed
557,5% DEXTROSE AND 0.45% SODIUM CHLORIDE,Intravenous,889.0,Marketed
558,5% DEXTROSE AND 0.9% SODIUM CHLORIDE,Intravenous,654.87,Marketed
559,FERO GRAD 500,Oral,780.49,Cancelled Post Market
560,LACTATE 1-2-3 INJECTION,Intravenous,227.5,Dormant
561,UROLOGIC G FOR IRRIGATION,Irrigation,345.46,Cancelled Post Market
562,UROLOGIC G FOR IRRIGATION,Irrigation,954.78,Cancelled Post Market
563,ELLIOTT'S SOLUTION A,Intracranial,480.01,Cancelled Post Market
564,LACTATED RINGER'S INJECTION,Intravenous,862.7,Marketed
565,NORMOSOL-M & 5% DEXTROSE,Intravenous,669.63,Dormant
566,NORMOSOL-R,Intravenous,624.61,Marketed
567,LACTATED RINGER'S AND 5% DEXTROSE,Intravenous,368.34,Cancelled Post Market
568,INPERSOL W DEXTROSE 1.5%,Intraperitoneal,377.3,Cancelled Post Market
569,NORMOSOL-R & 5% DEXTROSE,Intravenous,772.98,Dormant
570,IBERET 500,Oral,402.36,Cancelled Post Market
571,HETRAZAN TAB 50MG,Oral,878.96,Cancelled Post Market
572,PMS-ASA,Oral,194.28,Dormant
573,COD LIVER OIL CAP 20 MIN,Oral,232.36,Cancelled Post Market
574,HALIBUT LIVER OIL CAP 5000/400IU,Oral,121.4,Cancelled Post Market
575,HALIBUT LIVER OIL CAP,Oral,552.11,Cancelled Post Market
576,MIOSTAT OPHTHALMIC LIQ 0.01%,Intraocular,453.98,Marketed
577,MAXIDEX,Ophthalmic,712.31,Marketed
578,MAXIDEX,Ophthalmic,781.82,Marketed
579,ZINCFRIN,Ophthalmic,376.72,Cancelled Post Market
580,ZINCFRIN A,Ophthalmic,318.32,Cancelled Post Market
581,MAXITROL,Ophthalmic,932.44,Marketed
582,LIQUIFILM TEARS,Ophthalmic,341.29,Cancelled Post Market
583,LAX SPECIAL TAB 575MG,Oral,621.67,Cancelled Post Market
584,HYPER E TAB,Oral,157.1,Cancelled Post Market
585,SPECIAL C,Oral,819.7,Cancelled Post Market
586,CILOBANA CPA TAB,Oral,104.58,Cancelled Post Market
587,B 6 PLUS,Oral,92.62,Cancelled Post Market
588,CALPADON TAB,Oral,513.82,Cancelled Post Market
589,DIGESTAID TAB,Oral,409.36,Cancelled Post Market
590,PRO ENZ TAB,Oral,803.8,Cancelled Post Market
591,DIUERB TAB,Oral,319.75,Cancelled Post Market
592,ARSENILATE SOLUTION,Oral,467.07,Cancelled Post Market
593,AQUA BIOTICS T C CAPSULES 250MG,Topical,553.04,Cancelled Post Market
594,EYE CLEAR,Ophthalmic,632.33,Cancelled Post Market
595,EAR CLEAR,Otic,511.61,Cancelled Post Market
596,KWIK STOP,Oral,498.82,Cancelled Post Market
597,XYLOCAINE TOPICAL 4%,Topical,428.33,Cancelled Post Market
598,CODEINE PHOSPHATE SYRUP,Oral,664.56,Marketed
599,BELLADONE TCT,Oral,768.72,Cancelled Post Market
600,PSYLLIUM BLOND,Oral,850.7,Cancelled Post Market
601,METHYLENE BLEU LIQ 1%,Oral,115.35,Marketed
602,METHYLENE BLEU LIQ 2%,Oral,547.21,Marketed
603,MINERALE LOURDE HUILE,Oral,230.27,Cancelled Post Market
604,MINERALE LEGERE HUILE,Topical,883.91,Marketed
605,OPIUM TEINTURE,Oral,101.85,Cancelled Post Market
606,GENTIANE VIOLET LIQ TOP,Topical,401.84,Cancelled Post Market
607,PAREGORIQUE,Oral,349.99,Cancelled Post Market
608,SALSEPAREILLE,Oral,676.59,Cancelled Post Market
609,DEXTROSE 50% INJECTABLE STERILE SOLUTION,Intraperitoneal,244.97,Cancelled Post Market
610,DIPYRONE 50% INJECTABLE STERILE SOLUTION,Intramuscular,818.84,Cancelled Post Market
611,PENICILLIN PROCAINIQUE AQUEOUS,Intramuscular,808.85,Cancelled Post Market
612,SULFAMETHAZINE 25 LIQ 250MG/ML,Oral,599.05,Cancelled Post Market
613,OXYTO-SURE,Subcutaneous,146.97,Marketed
614,CALPHOSAN SUSPENSION,Intramuscular,217.84,Cancelled Post Market
615,CACO IRON COPPER (INJECTABLE STERILE SOLUTION),Intravenous,33.76,Cancelled Post Market
616,UDDER BALM,Topical,230.81,Cancelled Post Market
617,FLUOTHANE ANESTHETIC,Inhalation,373.22,Cancelled Post Market
618,ATRAVET SOLUBLE GRANULES,Oral,723.68,Cancelled Post Market
619,ATRAVET 10 MG INJECTABLE,Intravenous,559.16,Marketed
620,ATRAVET 10 MG TABLETS,Oral,414.83,Cancelled Post Market
621,ATRAVET 25 MG INJECTABLE,Intravenous,102.11,Cancelled Post Market
622,ATRAVET 25 MG TABLETS,Oral,672.01,Cancelled Post Market
623,A.P.L.,Intravenous,602.01,Cancelled Post Market
624,HIBITANE,Topical,118.72,Dormant
625,HIBITANE UDDER WASH,Topical,974.53,Cancelled Post Market
626,HIBITANE DISINFECTANT,Disinfectant (Barn),21.85,Marketed
627,DERAPEN INJ,Intramuscular,663.35,Cancelled Post Market
628,DYREX T F,Oral,49.05,Cancelled Post Market
629,CAL-DEXTRO NO 2,Intravenous,283.9,Cancelled Post Market
630,DERMOPLAST AEROSOL SPRAY,Topical,853.97,Cancelled Post Market
631,EYE AND WOUND POWDER,Topical,564.72,Cancelled Post Market
632,BEMINAL W C FORTIS INJ,Intravenous,726.77,Cancelled Post Market
633,SODIUM CHLORIDE 0.45% INJ,Intravenous,11.74,Marketed
634,"0.9% SODIUM CHLORIDE INJECTION, USP",Intravenous,687.91,Marketed
635,SODIUM CHLORIDE 3% INJ,Intravenous,545.1,Marketed
636,SODIUM CHLORIDE 5% INJ,Intravenous,693.48,Dormant
637,ANTICOAGULANT SOD CITRATE SOLTN 4GM/100ML,0-Unassigned,559.52,Marketed
638,"5% DEXTROSE INJECTION, USP",Intravenous,546.63,Marketed
639,"10% DEXTROSE INJECTION, USP",Intravenous,376.33,Marketed
640,OSMITROL INJECTION 10%,Intravenous,656.14,Marketed
641,OSMITROL INJECTION 20%,Intravenous,510.36,Marketed
642,SODIUM BICARBONATE 5% INJ 5GM/100ML USP,Intravenous,845.44,Cancelled Post Market
643,DEXTROSE 5% AND 0.2% SOD CHLORIDE INJ,Intravenous,853.09,Marketed
644,DEXTROSE 3.3% AND 0.3% SOD CHLORIDE INJ,Intravenous,871.41,Marketed
645,DEXTROSE 2.5% AND SOD CHLORIDE 0.45% INJ USP,Intravenous,637.94,Cancelled Post Market
646,DEXTROSE 5% AND 0.45% SOD CHLORIDE INJ,Intravenous,670.92,Marketed
647,DEXTROSE 5% AND 0.9% SOD CHLORIDE INJ,Intravenous,622.34,Marketed
648,DEXTROSE 10% AND 0.9% SOD CHLORIDE INJ,Intravenous,855.4,Marketed
649,ALCOHOL 5% AND DEXTROSE 5% INJ USP,Intravenous,241.78,Dormant
650,RINGER'S INJ,Intravenous,151.72,Cancelled Post Market
651,LACTATE CHLORIDE DEXTROSE INJ,Intravenous,157.16,Cancelled Post Market
652,"LACTATED RINGER''S INJECTION, USP",Intravenous,886.4,Marketed
653,"LACTATED RINGER''S AND 5% INJECTION, USP",Intravenous,14.32,Marketed
654,"HOUSE DUST TREATMENT SET (0.1%, 1%, 10%)",Subcutaneous,732.45,Cancelled Post Market
655,ALLERGENIC EXTRACTS OF POLLENS,Intradermal,416.13,Cancelled Post Market
656,ALLERGENIC EXTRACTS,Intradermal,672.17,Cancelled Post Market
657,"INHALANTS TREATMENT COURSE,MIXED",Subcutaneous,15.36,Cancelled Post Market
658,FALL EASTERN POLLEN VACCINE,Subcutaneous,214.15,Cancelled Post Market
659,PACIFIC TREE POLLEN VACCINE,Subcutaneous,392.1,Cancelled Post Market
660,FALL WESTERN POLLEN VACCINE,Subcutaneous,790.69,Cancelled Post Market
661,PACIFIC GRASSES & WEED POLLEN VACCINE,Subcutaneous,575.99,Cancelled Post Market
662,SUMMER POLLEN VACCINE,Subcutaneous,557.94,Cancelled Post Market
663,ABC PLASTER,Topical,144.44,Cancelled Post Market
664,BROMELAIN PINEAPPLE ENZYME 50 MG NU LIFE,Oral,869.85,Cancelled Post Market
665,NIACIN TAB 100MG,Oral,478.57,Cancelled Post Market
666,C-ROLLA-250 TAB 250MG CHEWABLE,Oral,650.9,Cancelled Post Market
667,CHLOROPHYLL NATURES DEODORANT NU LIFE,Oral,652.28,Cancelled Post Market
668,CALCIUM MAGNESIUM TABLETS NU LIFE,Oral,601.02,Cancelled Post Market
669,BIOFLAVONOIDS WITH ROSE HIPS C NU LIFE,Oral,180.86,Cancelled Post Market
670,GLUTAMIC ACID HYDROCHLORIDE NU LIFE,Oral,238.63,Cancelled Post Market
671,HALIBUT LIVER OIL NU LIFE,Oral,877.94,Cancelled Post Market
672,FOLIC ACID TAB 5MG NU LIFE,Oral,355.02,Cancelled Post Market
673,CALCIUM MAGNESIUM FROM DOLOMITE NU LIFE,Oral,689.89,Cancelled Post Market
674,ROSE HIPS 250 PLUS NU LIFE,Oral,312.15,Cancelled Post Market
675,ORGANIC IRON COMPOUND NU LIFE,Oral,756.05,Cancelled Post Market
676,SUPER PANTO PLEX NU LIFE,Oral,123.91,Cancelled Post Market
677,VITAMIN C TAB 500MG,Oral,111.44,Cancelled Post Market
678,NEO LARYNGOBIS ENF,Rectal,748.99,Cancelled Post Market
679,NEO-LARYNGOBIS,Rectal,823.71,Marketed
680,HEMAREXIN AMPOULES BUVABLES,Oral,317.7,Cancelled Post Market
681,VITAMINE B6 25MG COMPRIME,Oral,487.26,Cancelled Post Market
682,VITAMINE E25VI CAPSULE,Oral,753.84,Cancelled Post Market
683,VITAMINE E 100UI CAPSULE,Oral,709.68,Cancelled Post Market
684,TEGRIN CREAM,Topical,579.28,Cancelled Post Market
685,PERSANTINE TAB 25MG,Oral,716.85,Cancelled Post Market
686,PERSANTINE TAB 50MG,Oral,159.29,Cancelled Post Market
687,FINALGON ONT,Topical,73.24,Cancelled Post Market
688,SHIN BAND,Topical,296.98,Marketed
689,ANECTINE FLOPACK 500MG,Intravenous,390.5,Cancelled Post Market
690,LIDOSPORIN EAR DROPS,Otic,937.84,Cancelled Post Market
691,ACTIFED SYRUP,Oral,280.43,Cancelled Post Market
692,ACTIFED TABLETS,Oral,485.09,Cancelled Post Market
693,POLYSPORIN BURN FORMULA CREAM,Topical,538.47,Cancelled Post Market
694,MEGRAL TABS,Oral,14.6,Cancelled Post Market
695,COACTIFED,Oral,7.46,Cancelled Post Market
696,COACTIFED,Oral,267.91,Cancelled Post Market
697,COACTIFED,Oral,868.81,Cancelled Post Market
698,CORA CAINE,Dental,65.73,Cancelled Post Market
699,PT POWDER PT LIQUID 1 PT LIQUID 2,Dental,626.91,Cancelled Post Market
700,CHINOSOL 0.04GM,Oral,483.51,Cancelled Post Market
701,SLOW K,Oral,26.94,Cancelled Post Market
702,LOCACORTEN VIOFORM EARDROPS,Otic,103.0,Marketed
703,LOCACORTEN VIOFORM,Topical,572.97,Marketed
704,LOCACORTEN VIOFORM,Topical,547.55,Cancelled Post Market
705,VIOFORM HYDROCORTISONE MILD,Topical,731.15,Cancelled Post Market
706,VIOFORM HYDROCORTISONE,Topical,624.77,Marketed
707,VIOFORM + HYDROCORTISONE,Topical,604.42,Cancelled Post Market
708,SER-AP-ES TAB,Oral,264.46,Cancelled Post Market
709,DIPHTHERIA TOXOID FOR SCHICK CONTROL 0.2LF/ML,Intradermal,913.05,Cancelled Post Market
710,DIPHTHERIA TOXOID IMMUNIZATION OF REACTORS,Subcutaneous,306.33,Cancelled Post Market
711,DIPHTHERIA TOXOID,Subcutaneous,994.84,Cancelled Post Market
712,DIPHTHERIA ANTITOXIN INJ 1000UNIT/VIAL,Intramuscular,191.85,Cancelled Post Market
713,CHOLERA VACCINE STRAIN 35A-AND 41 8000M/CC,Subcutaneous,384.97,Cancelled Post Market
714,PERTUSSIS VACCINE 4 PROTECT UNIT,Subcutaneous,299.37,Cancelled Post Market
715,SMALLPOX VACCINE (DRIED),Intradermal,781.08,Cancelled Post Market
716,SMALLPOX VACCINE (GLYCERINATED),Intradermal,65.05,Cancelled Post Market
717,POLIOVIRUS VACCINE LIVE ORAL TRIVALENT,Oral,805.88,Cancelled Post Market
718,BOTULISM ANTITOXIN TRIVALENT TYPES A B E,Intravenous,936.03,Cancelled Post Market
719,BOTULISM ANTITOXIN (EQUINE) TYPE E,Intramuscular,455.22,Cancelled Post Market
720,BCG VACCINE (FREEZE-DRIED),Intradermal,9.51,Cancelled Post Market
721,TYLOCINE INJ 50MG/ML,Intramuscular,297.04,Cancelled Post Market
722,TYLOCINE INJ 200MG/ML,Intramuscular,318.04,Cancelled Post Market
723,TYLOCINE TAB 200MG,Oral,485.2,Cancelled Post Market
724,TYLOCINE PWS 100GM/TYLOCINE PWS 23KG,Oral,635.65,Cancelled Post Market
725,NEPHRONEX TAB 50MG,Oral,511.32,Cancelled Post Market
726,HYPER TET,Intramuscular,402.11,Cancelled Post Market
727,GAMASTAN,Intramuscular,568.49,Cancelled Post Market
728,HYP RHO D INJ 16.5%,Intramuscular,740.6,Cancelled Post Market
729,AUREOMYCIN PWS 25GM/LB,Oral,826.92,Cancelled Post Market
730,AUREOMYCIN 50 G MEDICATED PREMIX,Oral,895.59,Cancelled Post Market
731,AUREOMYCIN UTERINE OBLETS,Intrauterine,308.15,Cancelled Post Market
732,AUREOMYCIN BISULFATE CONC POULTRY FORMULA,Oral,875.83,Cancelled Post Market
733,TRAMISOL CATTLE WORMER OBLETS 2.19 GRAMS,Oral,462.47,Cancelled Post Market
734,TRAMISOL SOLUBLE POWDER,Oral,6.0,Cancelled Post Market
735,AUREOMYCIN 10 PWR,Oral,477.85,Cancelled Post Market
736,AUREO S 700,Oral,669.28,Cancelled Post Market
737,AUREOMYCIN SULMET SOLUBLE POWDER,Oral,199.07,Cancelled Post Market
738,ANPROFAC 500,Oral,556.54,Cancelled Post Market
739,AUREO SP250-G MEDICATED PREMIX,Oral,699.07,Cancelled Post Market
740,CERTREAT SCOURS OBLETS,Oral,38.48,Cancelled Post Market
741,AUREOMYCIN SULMET CALF SCOURS OBLET,Oral,596.22,Cancelled Post Market
742,IODAMINOL TAB 10MG,Oral,661.95,Cancelled Post Market
743,AGOBYL LIQUIDE,Oral,459.48,Cancelled Post Market
744,AMINODERM POUDRE,Topical,825.89,Cancelled Post Market
745,ACIDOBYL,Oral,514.58,Cancelled Post Market
746,ACIDOBYL & CASCARA,Oral,255.15,Cancelled Post Market
747,B TOTUM 500,Oral,665.37,Cancelled Post Market
748,METABOLINE,Oral,632.22,Cancelled Post Market
749,BAG BALM,Topical,949.12,Marketed
750,BAG BALM DILATORS,Teat Dilator,438.31,Cancelled Post Market
751,CONDITION PWR (DR DANIELS/DR WOODBURYS),Oral,868.91,Cancelled Post Market
752,ROWACHOL CAPSULE,Oral,709.71,Cancelled Post Market
753,MINERAL OIL,Oral,547.57,Cancelled Post Market
754,COD LIVER OIL CAPSULES,Oral,120.55,Cancelled Post Market
755,BEEF IRON & WINE,Oral,156.6,Cancelled Post Market
756,SODIUM CHLORIDE TAB 600MG,Oral,89.77,Cancelled Post Market
757,HYDROCHLOROTHIAZIDE TABLETS 25MG,Oral,296.57,Cancelled Post Market
758,HYDROCHLOROTHIAZIDE TABLETS 50MG,Oral,439.8,Cancelled Post Market
759,ASA TAB 325MG ENTERIC COATED,Oral,396.41,Cancelled Post Market
760,ACETYLSALICYLIC ACID 325MG TAB,Oral,642.89,Cancelled Post Market
761,ASA TAB 325MG,Oral,633.96,Cancelled Post Market
