researchBudget, productType, productPricePerUnit, productStatus, eventCountry, eventAttendance, afflictionCommunicable, afflictionCasesReported, afflictionDeathRate, afflictionImmunizationPercentage, afflictionCountry, countryRegion, countryGDP, countryLandlocked, countryPopulation, countryRural, salesTotalRevenue
59674,64,695,6,9,-1,1,-1,-1,69,6,0,4000,0,76873670,1,0
665156,64,904,9,9,-1,1,-1,-1,-1,2,2,29800,0,35702908,0,1
35346,64,858,9,7,-1,1,-1,-1,-1,4,2,9000,0,112463886,0,1
897521,64,548,9,9,-1,0,-1,-1,-1,5,0,4000,0,96442590,1,1
906040,64,584,6,1,-1,1,-1,-1,-1,1,2,29800,0,35082954,0,0
368275,64,33,6,2,-1,0,36841069,-1,-1,8,3,7800,0,207833825,0,0
72403,64,41,9,5,-1,1,-1,-1,99,3,1,5000,0,1354190000,0,0
344329,64,944,6,9,-1,1,-1,-1,75,7,0,10700,0,56207649,0,0
816606,64,870,6,7,-1,1,632700,-1,-1,6,3,7800,0,190130445,0,0
510197,64,92,6,7,-1,0,-1,-1,-1,8,2,9000,0,110815272,0,0
73235,12,768,9,3,-1,1,-1,-1,99,4,1,5000,0,1371860000,0,0
961641,71,238,6,9,-1,1,-1,-1,-1,2,0,10700,0,52832659,0,0
332081,83,517,6,4,-1,1,-1,-1,91,3,3,7800,0,201035904,0,0
741263,39,476,6,5,-1,1,-1,-1,-1,7,0,4000,0,81134789,1,1
921807,64,274,6,6,-1,1,796,200,-1,8,1,5000,0,1324655000,0,0
177474,11,333,9,2,-1,1,-1,-1,-1,9,1,2900,0,1217726217,1,1
441669,51,332,0,1,-1,0,97860118,-1,-1,2,1,2900,0,1217726217,1,0
830975,64,195,6,3,-1,1,-1,-1,-1,7,0,10700,0,57792520,0,0
924683,64,620,6,5,-1,1,17213,3300,-1,7,1,2900,0,1280842119,1,0
698674,64,53,6,8,-1,1,-1,-1,-1,5,2,9000,0,114092961,0,1
468499,64,425,6,7,-1,1,-1,-1,63,7,1,2100,0,183340168,1,1
545688,64,226,9,5,-1,1,2047,0,-1,1,3,7800,0,207833825,0,1
323283,64,525,5,9,-1,1,-1,-1,89,9,0,4000,0,96442590,1,1
391080,64,463,6,8,-1,1,-1,-1,91,1,1,5000,0,1371860000,0,0
662238,64,290,6,3,-1,1,-1,-1,94,2,3,7800,0,192030362,0,0
773215,64,829,9,9,-1,1,-1,-1,71,7,1,2900,0,1295600768,1,1
834532,64,866,6,8,-1,0,-1,-1,-1,6,1,2900,0,1280842119,1,0
707772,83,243,6,3,-1,1,1113469,-1,-1,3,3,7800,0,190130445,0,0
228577,64,444,6,9,-1,1,115969,-1,-1,4,1,2900,0,1234281163,1,1
43453,64,633,6,2,-1,1,0,-1,-1,8,2,37800,0,306771529,0,1
818300,64,599,6,9,-1,1,-1,-1,93,1,1,2900,0,1147609924,1,1
57884,83,220,9,4,-1,1,-1,-1,99,4,0,10700,0,50477013,0,0
502804,21,285,9,7,-1,1,-1,-1,-1,9,2,9000,0,115695468,0,1
28937,9,106,9,9,51050,0,394052960,-1,-1,4,2,37800,0,306771529,0,0
130197,83,179,9,5,-1,1,-1,-1,-1,4,3,7800,0,186127108,0,0
375673,64,523,8,9,-1,1,-1,-1,93,2,0,4000,0,92442549,1,0
912365,64,96,9,9,15900,1,-1,-1,98,3,1,2100,0,183340168,1,0
391133,83,264,6,9,-1,1,-1,-1,86,8,3,7800,0,207833825,0,0
837189,64,915,6,9,-1,1,310346,86000,-1,6,2,37800,0,326838199,0,1
720186,51,639,7,3,-1,1,-1,-1,93,8,2,29800,0,34714222,0,0
815345,75,936,6,6,-1,1,-1,-1,97,8,0,4000,0,82761244,1,1
694433,83,332,6,6,-1,1,-1,-1,94,8,2,29800,0,36545295,0,1
758751,64,881,9,9,-1,1,14901,0,-1,2,0,10700,0,49779472,0,0
600878,64,720,7,3,-1,1,-1,-1,96,3,2,29800,0,32243753,0,0
422940,83,941,5,9,-1,1,-1,-1,82,3,1,2100,0,216565317,1,1
693611,64,46,5,9,-1,1,48178,14000,-1,5,1,2100,0,212228288,1,0
448160,64,24,6,9,-1,1,-1,-1,91,1,1,5000,0,1331260000,0,0
512594,83,816,9,2,-1,0,-1,-1,-1,2,1,2900,0,1095351995,1,0
607298,64,353,6,9,30000400,1,0,-1,-1,8,2,29800,0,32243753,0,1
61597,64,569,6,4,-1,1,-1,-1,87,9,1,2100,0,167808106,1,1
250059,64,633,8,3,-1,1,-1,-1,-1,9,0,4000,0,96442590,1,0
693814,51,90,9,9,-1,1,-1,-1,55,1,0,10700,0,53687125,0,1
516388,75,86,7,1,455342,0,-1,-1,-1,8,1,2900,0,1310152392,1,0
251672,64,567,6,5,-1,1,-1,-1,96,3,1,2900,0,1295600768,1,0
822803,64,765,5,4,-1,0,92074444,-1,-1,5,1,2100,0,191260799,1,1
239224,64,454,6,9,-1,1,-1,-1,-1,9,0,10700,0,56207649,0,1
780271,64,215,9,7,-1,1,-1,-1,77,6,2,29800,0,37593384,0,0
557598,64,476,6,7,-1,1,0,-1,-1,8,2,37800,0,306771529,0,0
986679,64,312,6,5,-1,1,-1,-1,98,8,2,37800,0,298379912,0,0
341460,63,104,8,7,-1,1,-1,-1,83,9,2,29800,0,35082954,0,0
805170,64,276,7,1,-1,1,513351,190000,-1,6,2,29800,0,33628895,0,1
570635,10,998,6,9,-1,0,-1,-1,-1,7,0,4000,0,78887007,1,1
379861,39,63,6,8,-1,1,-1,-1,-1,6,2,37800,0,306771529,0,0
670626,83,332,6,9,-1,1,988559,3,-1,4,1,2900,0,1265780243,1,0
907491,64,22,9,9,-1,1,-1,-1,82,3,2,37800,0,328329953,0,0
852938,75,316,9,3,-1,1,-1,-1,99,3,0,10700,0,52832659,0,1
744450,64,509,6,6,-1,1,-1,-1,99,4,2,37800,0,328329953,0,1
346642,64,105,9,9,-1,1,-1,-1,20,9,0,4000,0,90424668,1,1
652165,8,162,0,3,-1,1,-1,-1,-1,4,0,10700,0,52832659,0,1
417132,83,234,6,4,-1,1,-1,-1,91,1,0,4000,0,96442590,1,1
478137,64,796,6,7,-1,1,816492,2,-1,4,3,7800,0,211049519,0,1
348110,83,904,8,9,-1,1,12538,0,-1,8,1,2900,0,1338676779,1,0
142995,83,383,9,3,-1,1,-1,-1,93,3,1,2100,0,203631356,1,1
927149,64,131,6,6,-1,1,-1,-1,76,6,1,5000,0,1396215000,0,0
534348,83,312,6,1,-1,1,3201832,49,-1,9,2,29800,0,32243753,0,1
80590,51,932,7,9,-1,1,-1,-1,-1,5,1,2100,0,171648984,1,1
12480,64,455,9,2,-1,0,-1,-1,-1,3,1,2900,0,1338676779,1,1
2988,83,305,6,1,366370,1,-1,-1,-1,9,2,37800,0,298444215,0,1
200337,64,56,8,2,-1,0,-1,-1,-1,9,1,2100,0,165803560,1,1
124568,64,243,6,2,-1,1,-1,-1,97,4,3,7800,0,192030362,0,0
136843,64,24,6,2,-1,0,-1,-1,-1,5,0,4000,0,100388076,1,1
765642,64,592,8,3,-1,1,-1,-1,-1,2,2,37800,0,309327143,0,1
331633,64,691,6,2,-1,1,-1,-1,94,1,3,7800,0,186127108,0,0
85131,64,81,6,3,-1,0,-1,-1,-1,7,1,2100,0,164022626,1,1
228819,64,614,5,9,-1,0,-1,-1,-1,4,0,10700,0,49119766,0,0
568235,64,247,6,7,-1,1,259857,-1,-1,3,0,4000,0,94447071,1,0
630242,64,189,6,9,-1,0,-1,-1,-1,9,1,5000,0,1337705000,0,1
905801,10,802,8,8,-1,1,-1,-1,-1,1,0,10700,0,58558267,0,0
138014,64,809,9,5,65750,1,-1,-1,91,1,1,5000,0,1331260000,0,0
695362,64,39,6,6,-1,1,-1,-1,97,5,0,10700,0,48489464,0,0
330034,64,14,6,7,-1,1,-1,-1,89,3,1,5000,0,1363240000,0,0
221298,83,447,6,5,292161,1,-1,-1,98,5,2,37800,0,301231207,0,1
462206,64,96,6,9,-1,1,3048674,40,-1,9,2,9000,0,114092961,0,1
861647,64,488,6,9,-1,1,-1,-1,99,5,1,5000,0,1345035000,0,0
142255,64,964,9,9,-1,1,87249,3,-1,5,2,37800,0,306771529,0,1
300127,5,928,6,3,-1,0,37597816,-1,-1,8,2,9000,0,126190782,0,0
242492,10,483,5,2,-1,1,-1,-1,-1,8,0,10700,0,49779472,0,1
624589,12,658,8,5,-1,1,18764,6400,-1,3,1,2900,0,1265780243,1,1
23353,64,267,7,1,-1,0,34562438,-1,-1,5,1,2900,0,1352642283,1,1
136334,83,375,6,8,-1,1,-1,-1,82,3,2,37800,0,328329953,0,0
166741,64,123,6,3,-1,1,-1,-1,85,6,2,9000,0,109170503,0,1
821703,83,913,6,9,-1,1,-1,-1,93,1,2,29800,0,32243753,0,1
875827,64,154,9,9,-1,1,-1,-1,-1,4,2,29800,0,37593384,0,1
902073,64,595,9,7,-1,1,15131,1,-1,8,0,4000,0,79636081,1,1
963259,83,186,6,7,-1,0,103280871,-1,-1,2,2,29800,0,37065178,0,0
372295,83,355,6,3,-1,1,1795,0,-1,1,1,2100,0,171648984,1,0
899231,51,888,9,9,-1,1,-1,-1,-1,5,1,2900,0,1352642283,1,0
331478,4,461,6,1,-1,1,-1,-1,-1,7,1,5000,0,1407745000,0,1
885015,71,126,6,5,292161,1,-1,-1,-1,1,2,9000,0,126190782,0,0
962256,64,960,6,2,-1,1,-1,-1,-1,6,1,5000,0,1379860000,0,0
961467,8,350,9,9,30000400,0,386019211,-1,-1,9,2,37800,0,306771529,0,0
915080,83,688,6,7,-1,1,205220200,-1,-1,9,1,5000,0,1317885000,0,1
708514,56,770,9,1,-1,1,-1,-1,77,6,2,37800,0,328329953,0,0
858437,64,744,6,9,-1,0,-1,-1,-1,6,1,5000,0,1303720000,0,0
267049,64,313,6,3,-1,1,-1,-1,-1,8,0,4000,0,100388076,1,0
723642,64,766,6,9,-1,1,-1,-1,-1,4,3,7800,0,211049519,0,0
848595,64,139,6,9,-1,1,-1,-1,93,1,2,29800,0,32889025,0,1
860558,63,946,6,7,-1,1,-1,-1,-1,4,3,7800,0,190130445,0,0
987360,83,74,9,7,-1,1,-1,-1,-1,9,1,2100,0,164022626,1,1
812031,45,469,6,9,-1,1,-1,-1,-1,9,2,29800,0,33098932,0,0
472605,64,992,6,9,-1,0,3640263,-1,-1,6,3,7800,0,197514541,0,0
530752,64,283,6,4,-1,1,-1,-1,75,7,1,2900,0,1310152392,1,1
523176,64,693,9,9,-1,0,18253340,-1,-1,3,0,4000,0,94447071,1,1
356072,64,735,6,7,-1,1,-1,-1,93,1,2,29800,0,33247118,0,1
943605,64,95,6,9,-1,1,-1,-1,99,4,1,5000,0,1402760000,0,1
814073,64,414,6,8,-1,1,-1,-1,-1,5,2,9000,0,117274156,0,0
384224,64,508,6,3,-1,1,14897,1,-1,8,1,2100,0,179424643,1,1
254648,64,556,6,3,-1,1,-1,-1,-1,2,2,9000,0,112463886,0,0
183358,64,489,7,9,-1,1,-1,-1,-1,2,2,9000,0,112463886,0,1
330326,64,469,6,7,-1,1,-1,-1,52,7,0,10700,0,51216967,0,0
545787,64,459,6,9,-1,0,88333967,-1,-1,5,1,2900,0,1200669762,1,1
858441,84,142,9,9,-1,1,-1,-1,93,5,0,4000,0,98423602,1,0
670968,64,481,6,9,-1,1,-1,-1,52,7,2,37800,0,309327143,0,0
861512,75,45,0,9,-1,1,-1,-1,77,6,1,5000,0,1407745000,0,0
376543,83,325,6,6,-1,0,-1,-1,-1,7,1,2100,0,175525610,1,1
589377,83,46,9,7,-1,0,353443590,-1,-1,4,2,29800,0,34714222,0,0
761148,64,497,6,7,-1,1,70,-1,-1,4,0,4000,0,94447071,1,0
405883,64,50,7,9,-1,1,-1,-1,-1,8,2,37800,0,311583481,0,1
237003,75,148,0,8,-1,1,-1,-1,-1,2,0,10700,0,49779472,0,1
70864,52,834,9,6,-1,1,-1,-1,-1,8,3,7800,0,211049519,0,0
269803,10,434,6,1,-1,1,-1,-1,99,4,3,7800,0,193886505,0,0
280539,83,289,6,5,-1,0,-1,-1,-1,4,1,2900,0,1165486291,1,1
892635,83,22,6,1,-1,1,18764,6400,-1,3,1,2900,0,1265780243,1,1
679314,64,789,6,2,-1,1,17577,4200,-1,7,3,7800,0,202763744,0,1
595480,64,29,7,1,2725860,1,-1,-1,-1,4,2,9000,0,118827158,0,1
951862,64,100,0,9,-1,1,-1,-1,99,4,1,2100,0,179424643,1,1
944626,83,929,6,2,-1,1,-1,-1,77,6,2,29800,0,34004889,0,1
495180,64,786,0,9,-1,1,-1,-1,-1,9,1,2900,0,1183209471,1,1
954745,75,759,9,2,-1,1,-1,-1,92,2,2,9000,0,106005199,0,1
181647,83,907,6,8,-1,0,-1,-1,-1,4,2,37800,0,301231207,0,1
349768,64,563,9,7,-1,1,-1,-1,98,5,0,10700,0,53687125,0,0
703558,39,724,6,5,-1,1,40506,-1,-1,2,2,29800,0,34339328,0,0
143433,64,982,6,4,-1,1,-1,-1,29,9,1,2900,0,1200669762,1,0
915701,64,551,9,5,-1,1,-1,-1,89,1,3,7800,0,206163056,0,0
968098,9,678,6,5,-1,1,-1,-1,-1,2,2,37800,0,298444215,0,1
584355,51,394,7,3,-1,1,-1,-1,-1,2,2,29800,0,33628895,0,0
282698,83,815,0,5,-1,1,15860,1,-1,8,3,7800,0,186127108,0,0
565887,51,688,6,1,-1,1,12231360,-1,-1,7,0,4000,0,94447071,1,0
75390,51,863,9,9,-1,0,-1,-1,-1,2,2,9000,0,120355137,0,0
154812,64,773,6,9,-1,1,-1,-1,-1,4,1,5000,0,1363240000,0,1
920464,64,985,0,7,-1,1,-1,-1,69,6,2,37800,0,313877662,0,1
958674,6,692,9,7,-1,1,126687518,-1,-1,9,1,2900,0,1310152392,1,1
410315,83,138,9,2,-1,1,-1,-1,99,4,1,5000,0,1354190000,0,0
875950,64,852,6,1,-1,1,-1,-1,-1,6,2,9000,0,126190782,0,1
976996,64,300,6,7,-1,0,21179078,-1,-1,3,1,5000,0,1317885000,0,1
521679,64,285,9,3,-1,1,-1,-1,92,2,2,37800,0,325122128,0,1
937985,75,473,6,3,-1,1,-1,-1,-1,5,2,29800,0,33098932,0,1
59591,64,980,0,9,-1,0,390500380,-1,-1,4,2,9000,0,121858251,0,1
651161,83,315,6,9,-1,1,-1,-1,88,6,1,5000,0,1363240000,0,0
806664,64,620,6,3,-1,1,-1,-1,-1,5,3,7800,0,188167353,0,1
612996,64,73,9,9,-1,1,260347453,-1,-1,9,2,9000,0,106005199,0,1
400980,83,445,6,9,-1,1,-1,-1,-1,9,2,29800,0,35082954,0,1
690538,64,234,6,4,-1,1,-1,-1,91,1,0,10700,0,50477013,0,0
250415,64,430,9,6,-1,1,-1,-1,82,3,2,29800,0,37593384,0,1
738032,64,531,0,9,-1,0,-1,-1,-1,5,2,9000,0,107560155,0,1
883813,64,78,6,9,-1,0,87079744,-1,-1,5,0,10700,0,49119766,0,0
849545,64,887,6,6,-1,1,-1,-1,-1,7,2,29800,0,35702908,0,1
222851,64,340,6,1,-1,1,-1,-1,-1,7,0,4000,0,90424668,1,0
88766,51,409,8,1,-1,0,-1,-1,-1,4,1,2100,0,207906210,1,0
693006,64,646,6,6,-1,1,-1,-1,-1,2,3,7800,0,207833825,0,0
684153,10,80,8,8,-1,1,-1,-1,-1,4,2,9000,0,120355137,0,0
55366,64,790,6,9,15900,0,-1,-1,-1,5,2,29800,0,33098932,0,1
991157,63,521,9,8,-1,1,-1,-1,-1,6,3,7800,0,188078227,0,1
40610,64,535,9,1,-1,1,19257,6000,-1,3,0,4000,0,90424668,1,0
213508,83,219,0,7,-1,0,-1,-1,-1,8,1,2900,0,1280842119,1,1
513978,16,17,6,7,-1,1,-1,-1,-1,3,2,37800,0,298379912,0,0
396896,64,665,6,7,-1,1,-1,-1,85,6,2,9000,0,120355137,0,0
283646,83,359,9,2,-1,1,-1,-1,-1,6,2,9000,0,123333379,0,1
170881,75,432,9,7,-1,1,-1,-1,99,4,1,5000,0,1379860000,0,1
90717,64,704,9,4,-1,0,101353522,-1,-1,2,0,10700,0,55386369,0,0
754117,83,372,6,8,-1,1,-1,-1,93,3,2,9000,0,123333379,0,1
428612,9,768,8,7,-1,1,-1,-1,64,7,0,10700,0,52832659,0,0
930886,64,848,6,5,-1,0,-1,-1,-1,8,0,4000,0,94447071,1,1
800217,64,964,6,9,-1,1,-1,-1,-1,8,2,29800,0,36545295,0,0
522736,51,182,9,3,-1,1,272820,83000,-1,6,2,9000,0,107449525,0,1
246158,64,482,6,9,-1,1,-1,-1,94,1,2,29800,0,32889025,0,1
594031,51,494,9,5,-1,1,-1,-1,-1,8,1,2100,0,179424643,1,0
574419,9,935,9,2,-1,1,-1,-1,-1,6,2,37800,0,298379912,0,0
96959,64,595,6,9,-1,1,-1,-1,93,2,1,5000,0,1337705000,0,1
879708,83,887,6,7,-1,1,-1,-1,-1,9,2,9000,0,107449525,0,1
424826,64,858,6,7,-1,1,-1,-1,-1,6,1,5000,0,1337705000,0,1
752210,64,299,6,2,-1,0,-1,-1,-1,3,2,37800,0,325122128,0,1
308451,64,280,0,7,-1,1,40506,-1,-1,2,1,2100,0,183340168,1,1
732411,64,510,6,5,-1,1,632700,-1,-1,6,3,7800,0,190130445,0,0
154363,83,716,9,6,3178856,0,21238385,-1,-1,6,0,4000,0,76873670,1,0
89842,9,831,9,9,-1,1,20629,4300,-1,3,2,29800,0,33098932,0,0
135139,64,781,9,7,-1,1,-1,-1,99,8,3,7800,0,188167353,0,1
165352,83,438,6,2,-1,1,-1,-1,28,1,0,10700,0,49779472,0,0
114608,64,689,6,6,-1,1,-1,-1,-1,9,2,29800,0,36545295,0,0
354933,83,886,6,6,-1,1,-1,-1,87,3,0,4000,0,92442549,1,1
112430,64,988,6,9,-1,0,-1,-1,-1,1,0,10700,0,50477013,0,0
555806,51,282,6,1,-1,1,-1,-1,-1,6,1,2900,0,1217726217,1,1
883817,5,744,6,9,-1,1,10264,0,-1,2,1,2900,0,1310152392,1,0
912488,39,157,6,9,-1,1,-1,-1,98,3,2,37800,0,295516599,0,0
14580,64,503,6,7,-1,1,-1,-1,99,4,2,37800,0,313877662,0,0
20184,4,499,6,5,-1,1,1743,0,-1,1,1,5000,0,1317885000,0,1
93100,83,490,6,7,-1,1,-1,-1,-1,4,1,5000,0,1396215000,0,0
596386,64,408,6,9,-1,0,74281802,-1,-1,7,2,37800,0,309327143,0,0
675029,10,985,6,3,-1,0,-1,-1,-1,5,0,10700,0,52832659,0,1
384586,10,916,6,9,-1,1,-1,-1,92,5,1,2900,0,1352642283,1,0
440768,4,192,6,7,-1,1,-1,-1,-1,3,1,2100,0,191260799,1,0
23757,64,953,7,2,-1,1,-1,-1,99,4,1,2900,0,1250287939,1,0
713609,83,716,6,7,-1,1,-1,-1,91,1,1,5000,0,1387790000,0,1
668308,77,306,6,8,-1,1,-1,-1,82,6,0,10700,0,50477013,0,1
792325,83,990,6,2,-1,1,-1,-1,99,3,2,37800,0,313877662,0,1
729793,64,572,6,1,1195299,1,-1,-1,72,5,0,10700,0,56207649,0,0
722618,64,346,0,6,-1,1,-1,-1,76,6,2,37800,0,323071755,0,1
177195,64,496,6,2,-1,0,-1,-1,-1,5,0,4000,0,100388076,1,1
669165,64,471,9,9,-1,1,0,-1,-1,8,1,2900,0,1217726217,1,0
55934,10,849,9,4,51436,0,36995814,-1,-1,3,2,29800,0,32243753,0,0
676820,64,692,9,9,-1,1,-1,-1,91,9,1,5000,0,1363240000,0,0
115230,51,493,6,1,-1,1,-1,-1,89,5,1,5000,0,1387790000,0,0
512610,64,973,8,1,2725860,1,-1,-1,99,4,0,10700,0,57009751,0,1
157934,64,956,7,7,-1,1,-1,-1,98,8,1,2900,0,1183209471,1,1
397911,64,356,9,9,-1,0,-1,-1,-1,1,2,37800,0,320738994,0,1
569728,64,526,8,1,-1,0,-1,-1,-1,1,2,9000,0,107449525,0,0
780987,70,623,9,7,-1,1,-1,-1,99,4,0,4000,0,86422240,1,0
977792,83,321,9,7,-1,0,-1,-1,-1,4,0,4000,0,78887007,1,1
299527,64,888,6,5,-1,1,-1,-1,96,8,1,5000,0,1379860000,0,0
314272,64,734,9,7,-1,1,-1,-1,99,4,2,29800,0,37065178,0,1
178926,64,23,5,9,51050,1,-1,-1,76,6,0,10700,0,57009751,0,0
221260,83,267,6,6,-1,1,-1,-1,-1,4,3,7800,0,211049519,0,0
166830,51,167,6,3,-1,0,29649975,-1,-1,8,1,2900,0,1183209471,1,0
425295,64,601,5,4,-1,1,-1,-1,99,4,3,7800,0,197514541,0,0
271908,64,206,6,6,-1,1,28699,2,-1,3,0,4000,0,96442590,1,1
972008,64,649,6,6,729000,1,-1,-1,79,9,2,37800,0,311583481,0,1
961246,39,12,8,1,1195299,0,118363080,-1,-1,4,2,37800,0,311583481,0,1
132579,64,430,7,4,-1,1,-1,-1,93,2,1,2900,0,1183209471,1,0
900155,64,208,7,1,-1,1,-1,-1,76,6,2,37800,0,325122128,0,1
158254,64,584,9,9,-1,1,-1,-1,75,7,1,2900,0,1310152392,1,0
434365,64,532,6,8,-1,0,93556217,-1,-1,7,2,29800,0,37593384,0,1
292906,63,156,8,9,-1,1,-1,-1,-1,3,0,10700,0,51216967,0,1
48840,83,564,6,9,-1,1,-1,-1,96,8,1,2900,0,1366417756,1,1
681722,67,822,8,7,-1,1,-1,-1,-1,8,1,2100,0,191260799,1,1
779435,8,664,0,7,-1,1,-1,-1,-1,2,2,9000,0,126190782,0,1
525826,64,222,6,9,-1,0,-1,-1,-1,7,2,9000,0,107560155,0,1
829522,64,70,0,8,-1,0,43984373,-1,-1,7,1,2900,0,1324517250,1,0
570572,64,686,6,9,-1,1,-1,-1,98,8,3,7800,0,190130445,0,0
182487,64,196,6,9,15900,1,-1,-1,63,7,2,9000,0,115695468,0,1
704246,64,818,7,2,-1,1,-1,-1,90,1,1,2900,0,1280842119,1,1
711086,64,328,0,8,-1,1,-1,-1,97,8,1,2900,0,1280842119,1,1
351990,64,188,6,3,-1,1,442439,32,-1,7,1,2100,0,160304007,1,1
389894,8,252,6,1,-1,1,-1,-1,-1,9,3,7800,0,188167353,0,0
638687,64,612,6,7,-1,1,-1,-1,92,2,2,37800,0,301231207,0,0
616017,64,939,6,6,-1,1,-1,-1,79,6,1,5000,0,1311020000,0,1
517013,51,208,0,9,30000400,0,32926873,-1,-1,8,2,9000,0,117274156,0,0
282823,83,631,9,4,-1,1,9805,0,-1,2,1,5000,0,1402760000,0,1
213716,64,718,0,5,-1,1,10015,0,-1,2,2,9000,0,123333379,0,0
968537,51,707,0,1,455342,1,-1,-1,-1,6,3,7800,0,202763744,0,0
850385,83,864,6,3,-1,1,-1,-1,-1,1,0,10700,0,51216967,0,0
192856,64,110,9,4,-1,1,-1,-1,96,3,0,4000,0,94447071,1,1
519269,21,721,6,7,-1,0,91472867,-1,-1,5,1,2100,0,187280125,1,0
129807,7,831,5,7,-1,1,-1,-1,55,3,0,4000,0,98423602,1,0
420311,83,741,6,9,-1,1,-1,-1,-1,2,2,29800,0,37593384,0,1
568585,64,79,6,2,-1,1,-1,-1,-1,1,2,37800,0,325122128,0,1
665002,64,881,6,1,-1,1,-1,-1,99,4,3,7800,0,204471759,0,1
740366,64,985,6,6,-1,1,119188741,-1,-1,9,2,29800,0,35437435,0,1
919177,64,102,0,6,-1,1,-1,-1,-1,2,1,5000,0,1303720000,0,0
13453,83,123,6,4,-1,0,-1,-1,-1,2,0,4000,0,78887007,1,0
359469,89,975,0,7,-1,1,-1,-1,99,4,2,37800,0,326838199,0,0
412005,64,497,6,3,-1,1,16199902,-1,-1,5,1,2900,0,1217726217,1,0
568142,64,562,7,6,-1,1,-1,-1,99,3,0,10700,0,49779472,0,1
747224,64,706,6,7,-1,1,-1,-1,-1,1,3,7800,0,192030362,0,0
679386,64,253,9,8,-1,1,-1,-1,97,8,2,37800,0,304093966,0,1
905613,64,269,9,7,-1,1,-1,-1,-1,6,1,2100,0,175525610,1,1
864502,64,626,6,9,-1,0,380612315,-1,-1,9,1,2900,0,1200669762,1,0
650484,83,220,6,5,-1,1,15814,0,-1,2,3,7800,0,188167353,0,1
737286,5,19,6,4,-1,1,-1,-1,-1,1,2,9000,0,126190782,0,0
140167,64,646,9,4,-1,1,-1,-1,-1,4,0,4000,0,98423602,1,1
361963,64,892,9,5,-1,1,-1,-1,-1,4,2,9000,0,110815272,0,1
198652,83,664,6,7,-1,1,-1,-1,-1,2,2,9000,0,107449525,0,0
650177,39,456,9,9,-1,1,-1,-1,-1,5,2,29800,0,32571174,0,1
341315,63,96,9,3,-1,1,-1,-1,99,5,3,7800,0,197514541,0,1
983703,83,543,6,9,-1,1,-1,-1,83,9,2,29800,0,34714222,0,1
147046,51,345,6,7,-1,1,-1,-1,-1,4,0,4000,0,82761244,1,0
950152,83,941,6,8,-1,1,-1,-1,75,6,1,5000,0,1396215000,0,1
605506,83,333,6,1,477040,1,-1,-1,85,6,1,5000,0,1379860000,0,0
245863,64,651,9,5,-1,1,-1,-1,-1,4,0,4000,0,90424668,1,1
799228,8,530,0,3,-1,1,-1,-1,99,4,0,4000,0,84529251,1,0
632476,66,156,8,5,-1,1,-1,-1,-1,1,2,29800,0,37593384,0,0
208022,64,95,5,7,-1,1,392850,-1,-1,3,1,2900,0,1265780243,1,0
990117,83,687,6,9,-1,1,-1,-1,93,2,2,9000,0,127575529,0,1
539624,91,766,6,6,-1,1,-1,-1,97,8,1,2100,0,191260799,1,0
365230,64,202,6,4,-1,1,-1,-1,90,1,0,10700,0,52832659,0,1
928735,64,406,9,7,-1,1,-1,-1,91,1,1,2100,0,199426953,1,1
623672,64,99,9,3,-1,0,-1,-1,-1,3,1,5000,0,1396215000,0,1
524603,64,959,6,4,-1,1,-1,-1,91,1,0,10700,0,56207649,0,0
512301,83,760,6,5,-1,1,-1,-1,97,3,1,5000,0,1345035000,0,1
350621,11,370,6,9,-1,1,1113469,-1,-1,3,1,5000,0,1317885000,0,0
578404,83,863,6,7,-1,1,-1,-1,92,2,2,37800,0,309327143,0,1
300046,83,575,9,4,-1,0,-1,-1,-1,9,0,4000,0,78232124,1,1
509994,2,51,6,1,-1,1,-1,-1,-1,9,1,2900,0,1234281163,1,1
897943,64,193,6,7,-1,1,-1,-1,-1,9,1,2900,0,1095351995,1,1
389416,64,413,6,6,296440,1,-1,-1,93,6,3,7800,0,202763744,0,1
453878,83,754,6,9,-1,1,-1,-1,99,4,2,9000,0,115695468,0,1
290946,64,657,9,1,-1,0,-1,-1,-1,2,1,2100,0,165803560,1,1
776389,64,437,6,8,-1,1,-1,-1,79,6,0,10700,0,48489464,0,1
506657,73,656,9,8,-1,1,-1,-1,52,7,3,7800,0,193886505,0,0
286745,64,197,6,3,-1,0,-1,-1,-1,9,1,2900,0,1324517250,1,0
420126,64,426,6,9,-1,0,-1,-1,-1,9,0,10700,0,44187637,0,0
87072,64,573,6,9,-1,1,3012,500,-1,8,0,4000,0,100388076,1,1
424334,83,776,6,9,250001000,1,-1,-1,99,5,1,2100,0,191260799,1,1
501629,64,725,7,7,-1,0,93034650,-1,-1,5,3,7800,0,204471759,0,0
167212,64,954,6,7,-1,1,-1,-1,95,5,2,37800,0,318386329,0,0
352958,75,898,6,7,-1,1,-1,-1,91,1,1,2100,0,195305012,1,1
65169,51,87,6,8,-1,1,-1,-1,93,8,2,37800,0,313877662,0,1
561331,77,154,6,5,-1,0,-1,-1,-1,2,2,9000,0,115695468,0,1
162087,64,394,9,2,-1,1,606118,71,-1,6,1,2900,0,1165486291,1,1
249268,64,247,6,9,-1,1,-1,-1,75,7,2,29800,0,36109487,0,0
476934,51,749,9,7,-1,1,243822,-1,-1,3,0,10700,0,55386369,0,1
921095,91,84,6,4,-1,1,-1,-1,72,7,1,5000,0,1379860000,0,1
